,bikeid,count
1710,16687,1135
1711,16689,1378
1712,16691,1246
1713,16692,1074
1714,16694,781
1715,16696,886
1716,16697,1330
1717,16698,1056
1718,16699,1281
1719,16700,979
1720,16701,1213
1721,16702,1115
1722,16703,1035
1723,16704,1514
1724,16705,1100
1725,16706,1411
1726,16707,1230
1727,16708,1314
1728,16709,1176
1729,16710,1154
1730,16711,1413
1731,16712,152
1732,16714,648
1733,16715,1350
1734,16716,1173
1735,16717,1224
1736,16719,1103
1737,16720,1431
1738,16721,1052
1739,16722,865
1740,16723,1397
1741,16724,1230
1742,16725,856
1743,16726,1309
1744,16727,1278
1745,16728,1168
1746,16730,844
1747,16731,1168
1748,16733,984
1749,16734,646
1750,16736,1193
1751,16737,920
1752,16738,1198
1753,16739,1012
1754,16741,362
1755,16742,1174
1756,16743,1161
1757,16744,1200
1758,16746,1001
1759,16747,1239
1760,16748,1493
1761,16750,882
1762,16751,1095
1763,16752,1224
1764,16753,1012
1765,16754,1135
1766,16755,1493
1767,16757,907
1768,16758,1183
1769,16759,1218
1770,16760,1245
1771,16761,1288
1772,16762,1129
1773,16763,1323
1774,16764,1173
1775,16765,713
1776,16766,1100
1777,16767,1299
1778,16768,907
1779,16769,1403
1780,16771,861
1781,16773,1041
1782,16774,1135
1783,16775,1047
1784,16776,1336
1785,16777,855
1786,16779,1261
1787,16780,1197
1788,16781,1352
1789,16782,1292
1790,16783,1158
1791,16785,1043
1792,16786,1225
1793,16787,1123
1794,16788,1423
1795,16791,1281
1796,16792,1617
1797,16793,1122
1798,16794,287
1799,16795,1041
1800,16796,1350
1801,16797,1272
1802,16798,1049
1803,16799,1378
1804,16800,850
1805,16801,50
1806,16802,1221
1807,16803,1324
1808,16804,1283
1809,16805,1108
1810,16806,722
1811,16807,1280
1812,16808,1312
1813,16809,1057
1814,16810,1088
1815,16811,1157
1816,16813,1361
1817,16814,1265
1818,16815,1377
1819,16816,871
1820,16817,1015
1821,16818,1205
1822,16819,1326
1823,16820,1156
1824,16821,1225
1825,16823,1100
1826,16824,1076
1827,16825,1321
1828,16826,838
1829,16827,474
1830,16828,1056
1831,16830,1482
1832,16831,894
1833,16832,275
1834,16833,1287
1835,16834,1164
1836,16835,1202
1837,16837,834
1838,16838,1123
1839,16839,1132
1840,16840,1086
1841,16841,910
1842,16842,1204
1843,16844,1382
1844,16845,968
1845,16846,1445
1846,16848,1043
1847,16849,1165
1848,16850,1113
1849,16851,1547
1850,16852,1001
1851,16853,1298
1852,16854,1286
1853,16855,1389
1854,16856,1137
1855,16857,953
1856,16858,179
1857,16859,1086
1858,16860,1487
1859,16861,1324
1860,16862,991
1861,16863,1153
1862,16864,1059
1863,16865,1099
1864,16866,1062
1865,16867,1083
1866,16869,1080
1867,16870,952
1868,16871,1238
1869,16872,1507
1870,16873,1217
1871,16874,1319
1872,16875,1070
1873,16876,1000
1874,16877,1105
1875,16878,1198
1876,16879,1326
1877,16880,1287
1878,16881,1385
1879,16882,1208
1880,16883,1255
1881,16884,1335
1882,16886,732
1883,16887,860
1884,16888,1292
1885,16889,939
1886,16890,836
1887,16891,1155
1888,16892,1243
1889,16893,1402
1890,16894,982
1891,16895,1207
1892,16896,1035
1893,16897,1304
1894,16899,1196
1895,16900,1531
1896,16901,1310
1897,16904,1264
1898,16905,964
1899,16906,1302
1900,16907,1147
1901,16909,949
1902,16914,947
1903,16915,1591
1904,16916,1282
1905,16917,692
1906,16918,932
1907,16919,1189
1908,16920,1276
1909,16923,1177
1910,16924,1334
1911,16925,1190
1912,16927,1322
1913,16933,25
1914,16934,1384
1915,16935,1288
1916,16936,1325
1917,16937,1069
1918,16939,1021
1919,16940,1074
1920,16941,1053
1921,16942,1273
1922,16943,1269
1923,16944,1273
1924,16945,872
1925,16946,1306
1926,16947,1017
1927,16948,1297
1928,16949,1109
1929,16950,1359
1930,16951,1234
1931,16953,1130
1932,16954,1067
1933,16955,1333
1934,16957,1250
1935,16958,1589
1936,16959,1070
1937,16960,1351
1938,16961,1128
1939,16963,1013
1940,16964,909
1941,16965,1353
1942,16966,1145
1943,16967,1262
1944,16968,1384
1945,16970,1115
1946,16971,1474
1947,16972,1342
1948,16973,1080
1949,16974,995
1950,16975,1305
1951,16976,1324
1952,16977,792
1953,16978,1006
1954,16979,1101
1955,16980,1023
1956,16981,1249
1957,16982,966
1958,16983,1190
1959,16984,1448
1960,16985,1061
1961,16987,1035
1962,16988,870
1963,16989,1113
1964,16990,1189
1965,16991,1189
1966,16992,1325
1967,16993,1182
1968,16994,926
1969,16996,1111
1970,16997,1068
1971,16998,1297
1972,17000,1204
1973,17002,1130
1974,17003,1226
1975,17004,1253
1976,17005,1116
1977,17006,1633
1978,17007,875
1979,17008,885
1980,17009,1301
1981,17010,1350
1982,17011,1187
1983,17012,1047
1984,17013,1670
1985,17014,1122
1986,17017,927
1987,17018,1445
1988,17019,1073
1989,17020,1262
1990,17021,1007
1991,17022,1183
1992,17024,1165
1993,17025,1058
1994,17026,1197
1995,17028,861
1996,17029,1087
1997,17030,1184
1998,17031,1006
1999,17032,1263
2000,17034,1331
2001,17035,1268
2002,17036,1033
2003,17037,1084
2004,17038,1342
2005,17040,639
2006,17041,1015
2007,17042,1382
2008,17043,1190
2009,17045,1198
2010,17047,1468
2011,17048,1157
2012,17049,938
2013,17050,802
2014,17051,1200
2015,17052,1389
2016,17053,1218
2017,17054,1642
2018,17055,787
2019,17056,1179
2020,17057,1364
2021,17058,1031
2022,17061,1183
2023,17062,1300
2024,17063,752
2025,17064,1291
2026,17066,1366
2027,17067,1050
2028,17068,1230
2029,17069,1164
2030,17070,877
2031,17071,1134
2032,17073,1040
2033,17074,1337
2034,17075,810
2035,17076,1028
2036,17077,1191
2037,17078,1520
2038,17079,935
2039,17082,785
2040,17083,1160
2041,17084,895
2042,17085,1355
2043,17086,1172
2044,17087,1073
2045,17088,1479
2046,17089,1452
2047,17090,655
2048,17091,1120
2049,17092,1060
2050,17094,1257
2051,17095,1333
2052,17096,1170
2053,17097,1029
2054,17098,761
2055,17099,1142
2056,17100,1303
2057,17101,1223
2058,17102,1413
2059,17103,1079
2060,17104,1078
2061,17105,271
2062,17106,1524
2063,17107,1352
2064,17108,975
2065,17109,1175
2066,17110,1319
2067,17111,1047
2068,17112,796
2069,17113,1006
2070,17114,1148
2071,17115,1209
2072,17116,1026
2073,17118,1164
2074,17120,1193
2075,17121,998
2076,17122,1020
2077,17123,695
2078,17124,1271
2079,17125,1261
2080,17127,1012
2081,17130,149
2082,17131,1455
2083,17132,1117
2084,17133,1259
2085,17134,1326
2086,17135,1037
2087,17136,1261
2088,17137,1414
2089,17139,497
2090,17141,1107
2091,17142,1076
2092,17143,562
2093,17144,494
2094,17145,1260
2095,17146,586
2096,17147,1230
2097,17148,1044
2098,17149,1194
2099,17151,1061
2100,17152,889
2101,17153,757
2102,17154,996
2103,17155,1072
2104,17156,1284
2105,17157,1001
2106,17159,617
2107,17161,1186
2108,17162,766
2109,17164,977
2110,17166,1405
2111,17167,1035
2112,17168,1294
2113,17169,1095
2114,17170,1224
2115,17171,1246
2116,17172,1487
2117,17174,1263
2118,17175,778
2119,17177,1088
2120,17180,946
2121,17181,1403
2122,17182,1123
2123,17183,1322
2124,17185,1176
2125,17186,1657
2126,17187,653
2127,17189,1170
2128,17190,1360
2129,17191,1178
2130,17194,1158
2131,17195,1321
2132,17196,921
2133,17198,1168
2134,17199,1240
2135,17200,1153
2136,17201,1258
2137,17202,817
2138,17203,1415
2139,17204,1394
2140,17207,1301
2141,17208,1148
2142,17209,1444
2143,17210,995
2144,17211,1126
2145,17212,1112
2146,17213,1050
2147,17214,1242
2148,17216,659
2149,17217,1231
2150,17218,1082
2151,17219,1067
2152,17223,916
2153,17224,1322
2154,17225,1042
2155,17226,1288
2156,17227,1255
2157,17228,1299
2158,17229,1313
2159,17230,1396
2160,17231,999
2161,17232,957
2162,17233,1278
2163,17234,1223
2164,17236,984
2165,17237,1349
2166,17238,893
2167,17239,1056
2168,17240,1437
2169,17242,1161
2170,17243,1180
2171,17244,1088
2172,17245,1143
2173,17246,1309
2174,17248,1370
2175,17249,1008
2176,17250,1239
2177,17252,958
2178,17253,929
2179,17254,1103
2180,17255,1173
2181,17256,1316
2182,17257,1338
2183,17258,1116
2184,17259,940
2185,17260,1477
2186,17261,1279
2187,17263,1162
2188,17264,888
2189,17265,1171
2190,17266,1406
2191,17267,1208
2192,17268,1300
2193,17269,1103
2194,17271,1104
2195,17272,1225
2196,17273,1227
2197,17274,412
2198,17275,1277
2199,17276,1270
2200,17277,856
2201,17278,1091
2202,17279,1256
2203,17280,1218
2204,17282,1409
2205,17283,1117
2206,17284,1325
2207,17285,935
2208,17286,1213
2209,17287,500
2210,17288,1382
2211,17289,1561
2212,17290,1359
2213,17291,751
2214,17292,1187
2215,17293,1207
2216,17295,1098
2217,17297,1395
2218,17298,1340
2219,17299,884
2220,17300,1342
2221,17301,732
2222,17302,976
2223,17303,851
2224,17304,590
2225,17305,1303
2226,17306,1261
2227,17308,922
2228,17310,641
2229,17311,1056
2230,17312,1001
2231,17313,932
2232,17314,1073
2233,17315,1197
2234,17316,1453
2235,17317,456
2236,17320,1149
2237,17321,1296
2238,17322,1225
2239,17323,1468
2240,17324,1085
2241,17325,1267
2242,17326,994
2243,17327,225
2244,17330,1237
2245,17331,1274
2246,17332,1064
2247,17334,1062
2248,17335,1139
2249,17336,948
2250,17337,1074
2251,17339,784
2252,17340,925
2253,17341,1250
2254,17342,1018
2255,17343,1215
2256,17344,1318
2257,17345,581
2258,17346,1099
2259,17347,1172
2260,17348,1098
2261,17349,901
2262,17350,1205
2263,17351,665
2264,17352,1206
2265,17353,1330
2266,17354,1019
2267,17356,1058
2268,17357,1059
2269,17358,1301
2270,17359,1015
2271,17360,1050
2272,17361,930
2273,17362,1222
2274,17363,1194
2275,17365,1217
2276,17366,1569
2277,17367,1144
2278,17369,1086
2279,17370,1220
2280,17371,1210
2281,17372,1367
2282,17373,1339
2283,17374,1245
2284,17375,1108
2285,17376,1127
2286,17379,1091
2287,17380,1146
2288,17381,959
2289,17383,337
2290,17384,1390
2291,17387,1501
2292,17388,994
2293,17389,1260
2294,17390,1214
2295,17391,1387
2296,17392,1055
2297,17394,1303
2298,17395,1096
2299,17396,1215
2300,17397,1020
2301,17398,1376
2302,17400,1227
2303,17401,1015
2304,17402,1233
2305,17405,1526
2306,17406,1341
2307,17407,1410
2308,17408,1323
2309,17409,1449
2310,17410,1168
2311,17411,1066
2312,17412,1194
2313,17413,1181
2314,17415,1316
2315,17416,1032
2316,17417,1309
2317,17418,1002
2318,17420,925
2319,17421,1099
2320,17422,1170
2321,17424,1388
2322,17425,1203
2323,17426,1294
2324,17427,1094
2325,17428,1054
2326,17429,1023
2327,17430,1170
2328,17431,1390
2329,17432,917
2330,17433,1295
2331,17434,1395
2332,17435,213
2333,17436,1078
2334,17437,1027
2335,17438,1209
2336,17439,1249
2337,17440,1209
2338,17442,682
2339,17443,1091
2340,17444,645
2341,17445,975
2342,17446,1113
2343,17447,1167
2344,17448,44
2345,17450,969
2346,17452,112
2347,17453,1175
2348,17454,1351
2349,17456,997
2350,17457,1003
2351,17458,1025
2352,17459,1037
2353,17460,1196
2354,17461,1276
2355,17462,880
2356,17463,1082
2357,17465,1273
2358,17466,1127
2359,17467,1059
2360,17469,648
2361,17470,1070
2362,17471,1038
2363,17474,1060
2364,17476,1282
2365,17477,1005
2366,17478,1402
2367,17479,1325
2368,17482,1019
2369,17483,1017
2370,17484,931
2371,17486,1335
2372,17488,1587
2373,17489,1064
2374,17490,1098
2375,17491,1185
2376,17493,1205
2377,17494,863
2378,17496,1196
2379,17497,1352
2380,17498,1212
2381,17499,1102
2382,17501,1403
2383,17502,1422
2384,17503,1296
2385,17504,737
2386,17505,1167
2387,17506,1035
2388,17507,1134
2389,17508,1110
2390,17509,1150
2391,17510,1401
2392,17511,1330
2393,17512,1183
2394,17513,1097
2395,17515,1306
2396,17517,1177
2397,17518,273
2398,17519,1120
2399,17521,1246
2400,17522,1262
2401,17523,1320
2402,17524,902
2403,17526,1229
2404,17527,1246
2405,17528,1214
2406,17530,1000
2407,17532,809
2408,17533,945
2409,17535,1425
2410,17537,1066
2411,17538,1134
2412,17539,1181
2413,17540,994
2414,17541,1193
2415,17542,1289
2416,17543,1067
2417,17544,1121
2418,17545,1273
2419,17546,1275
2420,17547,1079
2421,17548,716
2422,17549,1194
2423,17550,1375
2424,17551,1269
2425,17552,1331
2426,17553,951
2427,17554,527
2428,17555,1049
2429,17557,1191
2430,17558,1017
2431,17559,1363
2432,17560,1237
2433,17562,775
2434,17563,1262
2435,17564,1082
2436,17565,950
2437,17566,221
2438,17567,1173
2439,17568,1087
2440,17569,913
2441,17570,1250
2442,17571,954
2443,17572,1219
2444,17573,1488
2445,17575,1070
2446,17577,1181
2447,17578,814
2448,17579,1117
2449,17580,1198
2450,17582,1075
2451,17583,1148
2452,17584,587
2453,17585,1252
2454,17586,1368
2455,17587,1222
2456,17588,1187
2457,17589,1071
2458,17590,784
2459,17591,1580
2460,17592,1047
2461,17593,1362
2462,17594,1036
2463,17595,820
2464,17596,833
2465,17597,1399
2466,17598,664
2467,17599,942
2468,17600,1082
2469,17601,1581
2470,17602,990
2471,17604,1346
2472,17605,1087
2473,17606,1260
2474,17607,810
2475,17608,858
2476,17609,1379
2477,17610,865
2478,17611,1116
2479,17612,1309
2480,17615,916
2481,17616,1230
2482,17617,1327
2483,17619,1010
2484,17620,789
2485,17621,1352
2486,17622,1032
2487,17623,1444
2488,17624,1346
2489,17625,948
2490,17626,792
2491,17627,395
2492,17628,1401
2493,17629,1287
2494,17630,1137
2495,17631,1237
2496,17632,1374
2497,17633,1078
2498,17634,1547
2499,17635,910
2500,17636,1093
2501,17637,1126
2502,17638,1395
2503,17639,984
2504,17640,1298
2505,17643,971
2506,17644,908
2507,17645,1277
2508,17648,603
2509,17649,1092
2510,17650,590
2511,17651,1278
2512,17652,217
2513,17653,1110
2514,17655,1148
2515,17656,957
2516,17657,1322
2517,17658,1525
2518,17659,1012
2519,17661,1293
2520,17663,770
2521,17664,1188
2522,17665,61
2523,17666,1439
2524,17668,1334
2525,17669,1119
2526,17670,1191
2527,17672,973
2528,17675,1220
2529,17676,1343
2530,17677,1055
2531,17678,1113
2532,17679,1050
2533,17680,1187
2534,17681,1013
2535,17682,1305
2536,17683,1341
2537,17684,1265
2538,17685,1379
2539,17686,743
2540,17687,303
2541,17688,1331
2542,17689,1286
2543,17690,1141
2544,17691,1499
2545,17692,1182
2546,17693,1302
2547,17694,1154
2548,17695,1070
2549,17696,1244
2550,17697,1520
2551,17698,1177
2552,17699,889
2553,17700,1176
2554,17701,1425
2555,17702,1251
2556,17703,1241
2557,17704,985
2558,17706,984
2559,17707,1124
2560,17708,982
2561,17710,1270
2562,17711,1279
2563,17713,1025
2564,17714,1291
2565,17715,1187
2566,17716,1278
2567,17718,1196
2568,17719,1126
2569,17720,1382
2570,17721,1043
2571,17722,123
2572,17723,1308
2573,17724,1327
2574,17725,1303
2575,17727,1371
2576,17728,1182
2577,17729,1193
2578,17730,1322
2579,17733,1245
2580,17734,1108
2581,17736,1209
2582,17737,1099
2583,17738,1071
2584,17739,932
2585,17741,1207
2586,17742,1186
2587,17745,1379
2588,17746,1461
2589,17747,1106
2590,17748,1128
2591,17749,1565
2592,17750,776
2593,17751,1152
2594,17753,954
2595,17754,1117
2596,17755,1325
2597,17756,1235
2598,17757,1054
2599,17758,1130
2600,17759,1353
2601,17760,994
2602,17761,1139
2603,17763,768
2604,17764,1234
2605,17765,1313
2606,17766,1320
2607,17767,940
2608,17768,1097
2609,17769,912
2610,17771,1320
2611,17772,629
2612,17774,965
2613,17775,1238
2614,17776,1126
2615,17777,1036
2616,17778,1108
2617,17780,1140
2618,17781,1235
2619,17782,1061
2620,17783,1145
2621,17784,1284
2622,17785,696
2623,17786,1146
2624,17787,1254
2625,17788,1330
2626,17789,1101
2627,17790,1145
2628,17791,955
2629,17792,1381
2630,17795,1482
2631,17797,1056
2632,17799,595
2633,17800,961
2634,17801,1095
2635,17802,1264
2636,17803,1136
2637,17804,1327
2638,17806,1160
2639,17807,162
2640,17809,1035
2641,17810,1209
2642,17811,1150
2643,17812,773
2644,17813,1376
2645,17816,1078
2646,17817,1137
2647,17818,894
2648,17819,1259
2649,17821,1380
2650,17822,613
2651,17823,945
2652,17824,1300
2653,17825,1404
2654,17826,1027
2655,17827,1251
2656,17828,666
2657,17829,1337
2658,17831,1029
2659,17832,1024
2660,17833,1039
2661,17834,1194
2662,17835,924
2663,17837,952
2664,17838,884
2665,17841,1342
2666,17842,1202
2667,17844,1354
2668,17845,1558
2669,17846,1202
2670,17847,1261
2671,17850,1002
2672,17851,836
2673,17852,1084
2674,17853,1181
2675,17855,1185
2676,17856,1270
2677,17857,1152
2678,17858,1017
2679,17859,1450
2680,17860,976
2681,17861,1278
2682,17862,734
2683,17864,1158
2684,17865,1174
2685,17866,1204
2686,17867,1243
2687,17868,861
2688,17869,1245
2689,17870,1246
2690,17871,1171
2691,17872,1099
2692,17873,904
2693,17874,1042
2694,17876,1068
2695,17877,1198
2696,17878,1216
2697,17879,194
2698,17880,1257
2699,17881,1260
2700,17882,960
2701,17883,1232
2702,17884,470
2703,17885,470
2704,17886,1118
2705,17888,1116
2706,17889,1275
2707,17891,1034
2708,17892,1071
2709,17894,1222
2710,17896,937
2711,17897,760
2712,17898,1198
2713,17900,857
2714,17901,1335
2715,17902,813
2716,17903,1032
2717,17904,1379
2718,17905,1473
2719,17907,1078
2720,17908,1336
2721,17910,1134
2722,17911,1104
2723,17912,1136
2724,17913,855
2725,17914,1456
2726,17915,1303
2727,17916,1075
2728,17917,1106
2729,17918,1029
2730,17919,1132
2731,17920,1074
2732,17921,1003
2733,17924,1325
2734,17925,1306
2735,17926,799
2736,17927,1417
2737,17928,1001
2738,17929,1507
2739,17930,1256
2740,17931,1232
2741,17934,1212
2742,17935,883
2743,17936,1295
2744,17938,1360
2745,17939,1334
2746,17940,1206
2747,17941,971
2748,17942,909
2749,17943,845
2750,17944,1243
2751,17945,1470
2752,17946,191
2753,17947,1466
2754,17948,951
2755,17950,872
2756,17951,1256
2757,17952,778
2758,17953,894
2759,17954,1519
2760,17955,1587
2761,17956,1075
2762,17957,1108
2763,17958,1206
2764,17959,1064
2765,17960,1146
2766,17961,1114
2767,17962,872
2768,17963,1093
2769,17964,760
2770,17965,890
2771,17966,1103
2772,17968,870
2773,17969,1276
2774,17970,1081
2775,17971,674
2776,17972,1239
2777,17973,1354
2778,17974,1139
2779,17975,1012
2780,17976,1049
2781,17977,1408
2782,17978,1287
2783,17979,1052
2784,17980,736
2785,17981,963
2786,17982,1304
2787,17983,1102
2788,17984,1436
2789,17986,1065
2790,17987,1268
2791,17988,1053
2792,17989,1472
2793,17990,1102
2794,17991,1483
2795,17992,997
2796,17993,1215
2797,17994,1311
2798,17996,737
2799,17997,966
2800,17998,1426
2801,17999,1165
2802,18000,1274
2803,18002,1393
2804,18003,1186
2805,18004,1058
2806,18006,1348
2807,18007,1110
2808,18008,1198
2809,18009,875
2810,18011,1250
2811,18012,1239
2812,18013,1246
2813,18014,86
2814,18015,811
2815,18017,1146
2816,18018,689
2817,18019,1144
2818,18021,1041
2819,18023,1164
2820,18024,1283
2821,18025,1151
2822,18026,1095
2823,18028,1065
2824,18029,807
2825,18030,1097
2826,18031,1384
2827,18032,852
2828,18035,1425
2829,18036,928
2830,18038,805
2831,18039,1227
2832,18040,1330
2833,18041,1437
2834,18042,1321
2835,18043,1273
2836,18045,891
2837,18048,373
2838,18049,920
2839,18050,1184
2840,18051,1259
2841,18053,1028
2842,18054,1438
2843,18055,1391
2844,18056,610
2845,18057,1084
2846,18058,1133
2847,18059,637
2848,18060,1104
2849,18061,1000
2850,18062,734
2851,18063,1402
2852,18064,789
2853,18065,1317
2854,18066,1042
2855,18068,1345
2856,18069,1163
2857,18070,1430
2858,18071,1065
2859,18072,1110
2860,18074,934
2861,18075,901
2862,18076,1027
2863,18078,1014
2864,18079,1153
2865,18081,1107
2866,18082,1309
2867,18083,1093
2868,18085,1034
2869,18086,944
2870,18087,681
2871,18088,1150
2872,18089,1249
2873,18091,424
2874,18092,1103
2875,18093,1271
2876,18094,1181
2877,18095,1066
2878,18096,585
2879,18097,1191
2880,18099,535
2881,18100,1248
2882,18101,1277
2883,18102,1145
2884,18103,1034
2885,18104,1355
2886,18105,1042
2887,18107,1347
2888,18108,1182
2889,18109,972
2890,18110,1056
2891,18111,748
2892,18112,519
2893,18113,680
2894,18114,113
2895,18116,1131
2896,18117,1069
2897,18118,1331
2898,18120,1573
2899,18121,967
2900,18122,238
2901,18123,635
2902,18125,1239
2903,18126,1508
2904,18127,1263
2905,18128,1024
2906,18129,1412
2907,18130,936
2908,18131,652
2909,18133,1171
2910,18134,1106
2911,18135,1012
2912,18136,1174
2913,18137,1018
2914,18138,1121
2915,18140,1316
2916,18141,1290
2917,18142,338
2918,18143,1358
2919,18144,959
2920,18145,1389
2921,18146,1293
2922,18147,1221
2923,18148,1255
2924,18149,1026
2925,18150,832
2926,18151,1326
